wavelength,transmittance
1848.25,98.08
1848,98.07
1847.75,98.06
1847.5,98.06
1847.25,98.06
1847,98.05
1846.75,98.06
1846.5,98.06
1846.25,98.06
1846,98.05
1845.75,98.03
1845.5,98.02
1845.25,98.02
1845,98.02
1844.75,98.02
1844.5,98
1844.25,97.98
1844,97.97
1843.75,97.97
1843.5,97.98
1843.25,97.98
1843,97.99
1842.75,98
1842.5,98.02
1842.25,98.03
1842,98.05
1841.75,98.06
1841.5,98.07
1841.25,98.08
1841,98.08
1840.75,98.08
1840.5,98.08
1840.25,98.08
1840,98.08
1839.75,98.07
1839.5,98.06
1839.25,98.06
1839,98.06
1838.75,98.06
1838.5,98.06
1838.25,98.07
1838,98.07
1837.75,98.07
1837.5,98.08
1837.25,98.08
1837,98.07
1836.75,98.07
1836.5,98.07
1836.25,98.07
1836,98.07
1835.75,98.08
1835.5,98.08
1835.25,98.08
1835,98.08
1834.75,98.08
1834.5,98.07
1834.25,98.08
1834,98.08
1833.75,98.08
1833.5,98.08
1833.25,98.08
1833,98.08
1832.75,98.09
1832.5,98.09
1832.25,98.09
1832,98.09
1831.75,98.09
1831.5,98.08
1831.25,98.07
1831,98.06
1830.75,98.05
1830.5,98.03
1830.25,98
1830,97.99
1829.75,97.98
1829.5,97.98
1829.25,97.98
1829,97.99
1828.75,97.99
1828.5,98.01
1828.25,98.01
1828,98.02
1827.75,98.03
1827.5,98.04
1827.25,98.03
1827,98.02
1826.75,98.01
1826.5,98
1826.25,98
1826,97.99
1825.75,97.99
1825.5,97.99
1825.25,97.99
1825,97.99
1824.75,97.99
1824.5,98
1824.25,98.01
1824,98.01
1823.75,98.02
1823.5,98.02
1823.25,98.03
1823,98.02
1822.75,98.02
1822.5,98.02
1822.25,98.02
1822,98.02
1821.75,98.03
1821.5,98.03
1821.25,98.04
1821,98.04
1820.75,98.04
1820.5,98.05
1820.25,98.05
1820,98.06
1819.75,98.06
1819.5,98.06
1819.25,98.06
1819,98.06
1818.75,98.06
1818.5,98.06
1818.25,98.07
1818,98.07
1817.75,98.07
1817.5,98.08
1817.25,98.09
1817,98.1
1816.75,98.1
1816.5,98.1
1816.25,98.1
1816,98.09
1815.75,98.08
1815.5,98.07
1815.25,98.07
1815,98.06
1814.75,98.06
1814.5,98.06
1814.25,98.07
1814,98.07
1813.75,98.06
1813.5,98.06
1813.25,98.05
1813,98.05
1812.75,98.04
1812.5,98.04
1812.25,98.03
1812,98.02
1811.75,98.02
1811.5,98.03
1811.25,98.03
1811,98.02
1810.75,98.01
1810.5,98
1810.25,97.99
1810,97.99
1809.75,97.99
1809.5,97.99
1809.25,98
1809,98
1808.75,98
1808.5,98.01
1808.25,98.01
1808,98.01
1807.75,98.01
1807.5,98.01
1807.25,98.02
1807,98.02
1806.75,98.02
1806.5,98.02
1806.25,98.02
1806,98.01
1805.75,98.01
1805.5,98
1805.25,97.99
1805,97.98
1804.75,97.98
1804.5,97.98
1804.25,97.97
1804,97.97
1803.75,97.96
1803.5,97.96
1803.25,97.96
1803,97.96
1802.75,97.95
1802.5,97.95
1802.25,97.94
1802,97.94
1801.75,97.94
1801.5,97.94
1801.25,97.93
1801,97.92
1800.75,97.91
1800.5,97.91
1800.25,97.91
1800,97.91
1799.75,97.91
1799.5,97.9
1799.25,97.91
1799,97.91
1798.75,97.92
1798.5,97.92
1798.25,97.93
1798,97.93
1797.75,97.93
1797.5,97.93
1797.25,97.93
1797,97.92
1796.75,97.92
1796.5,97.92
1796.25,97.92
1796,97.91
1795.75,97.91
1795.5,97.91
1795.25,97.91
1795,97.9
1794.75,97.9
1794.5,97.89
1794.25,97.88
1794,97.87
1793.75,97.86
1793.5,97.85
1793.25,97.85
1793,97.83
1792.75,97.8
1792.5,97.77
1792.25,97.77
1792,97.77
1791.75,97.79
1791.5,97.81
1791.25,97.82
1791,97.83
1790.75,97.83
1790.5,97.84
1790.25,97.84
1790,97.84
1789.75,97.85
1789.5,97.85
1789.25,97.86
1789,97.87
1788.75,97.88
1788.5,97.88
1788.25,97.89
1788,97.89
1787.75,97.89
1787.5,97.89
1787.25,97.88
1787,97.88
1786.75,97.88
1786.5,97.88
1786.25,97.87
1786,97.86
1785.75,97.86
1785.5,97.86
1785.25,97.86
1785,97.85
1784.75,97.84
1784.5,97.84
1784.25,97.84
1784,97.84
1783.75,97.84
1783.5,97.84
1783.25,97.84
1783,97.84
1782.75,97.84
1782.5,97.83
1782.25,97.83
1782,97.82
1781.75,97.81
1781.5,97.8
1781.25,97.8
1781,97.79
1780.75,97.78
1780.5,97.78
1780.25,97.78
1780,97.79
1779.75,97.8
1779.5,97.81
1779.25,97.81
1779,97.81
1778.75,97.81
1778.5,97.8
1778.25,97.8
1778,97.8
1777.75,97.8
1777.5,97.8
1777.25,97.79
1777,97.79
1776.75,97.79
1776.5,97.79
1776.25,97.79
1776,97.79
1775.75,97.78
1775.5,97.78
1775.25,97.77
1775,97.76
1774.75,97.76
1774.5,97.74
1774.25,97.72
1774,97.71
1773.75,97.69
1773.5,97.69
1773.25,97.68
1773,97.65
1772.75,97.62
1772.5,97.61
1772.25,97.61
1772,97.62
1771.75,97.63
1771.5,97.63
1771.25,97.63
1771,97.64
1770.75,97.65
1770.5,97.66
1770.25,97.66
1770,97.66
1769.75,97.65
1769.5,97.64
1769.25,97.64
1769,97.64
1768.75,97.64
1768.5,97.64
1768.25,97.62
1768,97.61
1767.75,97.6
1767.5,97.59
1767.25,97.59
1767,97.58
1766.75,97.58
1766.5,97.59
1766.25,97.59
1766,97.58
1765.75,97.58
1765.5,97.58
1765.25,97.58
1765,97.57
1764.75,97.56
1764.5,97.55
1764.25,97.54
1764,97.53
1763.75,97.51
1763.5,97.49
1763.25,97.46
1763,97.44
1762.75,97.42
1762.5,97.41
1762.25,97.39
1762,97.37
1761.75,97.35
1761.5,97.34
1761.25,97.33
1761,97.33
1760.75,97.32
1760.5,97.31
1760.25,97.31
1760,97.3
1759.75,97.29
1759.5,97.28
1759.25,97.27
1759,97.26
1758.75,97.25
1758.5,97.23
1758.25,97.2
1758,97.17
1757.75,97.15
1757.5,97.14
1757.25,97.12
1757,97.1
1756.75,97.07
1756.5,97.05
1756.25,97.04
1756,97.02
1755.75,97.01
1755.5,96.99
1755.25,96.98
1755,96.95
1754.75,96.93
1754.5,96.91
1754.25,96.9
1754,96.88
1753.75,96.85
1753.5,96.83
1753.25,96.81
1753,96.77
1752.75,96.73
1752.5,96.7
1752.25,96.67
1752,96.65
1751.75,96.62
1751.5,96.58
1751.25,96.53
1751,96.49
1750.75,96.45
1750.5,96.42
1750.25,96.4
1750,96.37
1749.75,96.35
1749.5,96.32
1749.25,96.29
1749,96.26
1748.75,96.21
1748.5,96.18
1748.25,96.14
1748,96.12
1747.75,96.09
1747.5,96.06
1747.25,96.03
1747,96
1746.75,95.97
1746.5,95.94
1746.25,95.92
1746,95.89
1745.75,95.86
1745.5,95.83
1745.25,95.8
1745,95.77
1744.75,95.73
1744.5,95.69
1744.25,95.66
1744,95.62
1743.75,95.58
1743.5,95.53
1743.25,95.49
1743,95.45
1742.75,95.41
1742.5,95.37
1742.25,95.33
1742,95.3
1741.75,95.26
1741.5,95.21
1741.25,95.16
1741,95.12
1740.75,95.08
1740.5,95.05
1740.25,95
1740,94.94
1739.75,94.9
1739.5,94.87
1739.25,94.84
1739,94.81
1738.75,94.78
1738.5,94.75
1738.25,94.72
1738,94.69
1737.75,94.66
1737.5,94.62
1737.25,94.59
1737,94.55
1736.75,94.51
1736.5,94.47
1736.25,94.41
1736,94.36
1735.75,94.31
1735.5,94.27
1735.25,94.24
1735,94.18
1734.75,94.1
1734.5,94.04
1734.25,94.01
1734,93.98
1733.75,93.95
1733.5,93.9
1733.25,93.86
1733,93.84
1732.75,93.83
1732.5,93.81
1732.25,93.78
1732,93.76
1731.75,93.74
1731.5,93.72
1731.25,93.69
1731,93.67
1730.75,93.65
1730.5,93.62
1730.25,93.59
1730,93.56
1729.75,93.53
1729.5,93.5
1729.25,93.47
1729,93.45
1728.75,93.43
1728.5,93.4
1728.25,93.38
1728,93.35
1727.75,93.32
1727.5,93.29
1727.25,93.27
1727,93.24
1726.75,93.22
1726.5,93.19
1726.25,93.16
1726,93.13
1725.75,93.1
1725.5,93.07
1725.25,93.04
1725,93.01
1724.75,92.99
1724.5,92.97
1724.25,92.95
1724,92.93
1723.75,92.9
1723.5,92.87
1723.25,92.85
1723,92.82
1722.75,92.8
1722.5,92.78
1722.25,92.75
1722,92.73
1721.75,92.71
1721.5,92.69
1721.25,92.67
1721,92.65
1720.75,92.63
1720.5,92.6
1720.25,92.57
1720,92.54
1719.75,92.51
1719.5,92.49
1719.25,92.46
1719,92.41
1718.75,92.36
1718.5,92.34
1718.25,92.36
1718,92.38
1717.75,92.38
1717.5,92.35
1717.25,92.34
1717,92.33
1716.75,92.31
1716.5,92.28
1716.25,92.26
1716,92.26
1715.75,92.26
1715.5,92.26
1715.25,92.25
1715,92.25
1714.75,92.26
1714.5,92.26
1714.25,92.26
1714,92.25
1713.75,92.26
1713.5,92.27
1713.25,92.27
1713,92.28
1712.75,92.28
1712.5,92.29
1712.25,92.29
1712,92.29
1711.75,92.29
1711.5,92.29
1711.25,92.29
1711,92.29
1710.75,92.28
1710.5,92.28
1710.25,92.27
1710,92.27
1709.75,92.26
1709.5,92.25
1709.25,92.24
1709,92.23
1708.75,92.22
1708.5,92.2
1708.25,92.19
1708,92.17
1707.75,92.15
1707.5,92.13
1707.25,92.12
1707,92.11
1706.75,92.09
1706.5,92.06
1706.25,92.03
1706,92.01
1705.75,91.98
1705.5,91.95
1705.25,91.93
1705,91.9
1704.75,91.87
1704.5,91.84
1704.25,91.81
1704,91.78
1703.75,91.75
1703.5,91.71
1703.25,91.68
1703,91.63
1702.75,91.58
1702.5,91.52
1702.25,91.44
1702,91.36
1701.75,91.29
1701.5,91.23
1701.25,91.16
1701,91.09
1700.75,91.02
1700.5,90.93
1700.25,90.83
1700,90.72
1699.75,90.64
1699.5,90.56
1699.25,90.48
1699,90.39
1698.75,90.31
1698.5,90.22
1698.25,90.14
1698,90.04
1697.75,89.93
1697.5,89.81
1697.25,89.69
1697,89.6
1696.75,89.52
1696.5,89.45
1696.25,89.35
1696,89.2
1695.75,89.04
1695.5,88.89
1695.25,88.75
1695,88.6
1694.75,88.47
1694.5,88.35
1694.25,88.24
1694,88.13
1693.75,88.03
1693.5,87.93
1693.25,87.83
1693,87.73
1692.75,87.64
1692.5,87.55
1692.25,87.46
1692,87.37
1691.75,87.28
1691.5,87.19
1691.25,87.09
1691,87
1690.75,86.91
1690.5,86.81
1690.25,86.7
1690,86.59
1689.75,86.48
1689.5,86.37
1689.25,86.27
1689,86.17
1688.75,86.07
1688.5,85.97
1688.25,85.87
1688,85.77
1687.75,85.67
1687.5,85.57
1687.25,85.46
1687,85.35
1686.75,85.24
1686.5,85.11
1686.25,84.99
1686,84.88
1685.75,84.81
1685.5,84.75
1685.25,84.67
1685,84.55
1684.75,84.41
1684.5,84.28
1684.25,84.14
1684,84
1683.75,83.86
1683.5,83.74
1683.25,83.63
1683,83.54
1682.75,83.45
1682.5,83.37
1682.25,83.27
1682,83.16
1681.75,83.06
1681.5,82.96
1681.25,82.87
1681,82.78
1680.75,82.69
1680.5,82.59
1680.25,82.49
1680,82.39
1679.75,82.29
1679.5,82.19
1679.25,82.09
1679,81.98
1678.75,81.87
1678.5,81.76
1678.25,81.66
1678,81.54
1677.75,81.42
1677.5,81.3
1677.25,81.18
1677,81.04
1676.75,80.9
1676.5,80.78
1676.25,80.69
1676,80.61
1675.75,80.51
1675.5,80.39
1675.25,80.25
1675,80.12
1674.75,79.99
1674.5,79.85
1674.25,79.7
1674,79.56
1673.75,79.44
1673.5,79.32
1673.25,79.2
1673,79.08
1672.75,78.95
1672.5,78.84
1672.25,78.74
1672,78.64
1671.75,78.52
1671.5,78.39
1671.25,78.26
1671,78.11
1670.75,77.96
1670.5,77.82
1670.25,77.7
1670,77.61
1669.75,77.5
1669.5,77.37
1669.25,77.24
1669,77.13
1668.75,77.01
1668.5,76.86
1668.25,76.71
1668,76.57
1667.75,76.45
1667.5,76.34
1667.25,76.21
1667,76.09
1666.75,75.98
1666.5,75.86
1666.25,75.74
1666,75.61
1665.75,75.49
1665.5,75.37
1665.25,75.25
1665,75.12
1664.75,75
1664.5,74.86
1664.25,74.72
1664,74.59
1663.75,74.48
1663.5,74.39
1663.25,74.28
1663,74.15
1662.75,74.02
1662.5,73.9
1662.25,73.78
1662,73.65
1661.75,73.51
1661.5,73.38
1661.25,73.27
1661,73.17
1660.75,73.07
1660.5,72.96
1660.25,72.85
1660,72.75
1659.75,72.64
1659.5,72.54
1659.25,72.44
1659,72.34
1658.75,72.24
1658.5,72.15
1658.25,72.05
1658,71.95
1657.75,71.86
1657.5,71.77
1657.25,71.68
1657,71.59
1656.75,71.51
1656.5,71.42
1656.25,71.33
1656,71.22
1655.75,71.12
1655.5,71.04
1655.25,70.98
1655,70.9
1654.75,70.79
1654.5,70.69
1654.25,70.64
1654,70.61
1653.75,70.54
1653.5,70.47
1653.25,70.46
1653,70.52
1652.75,70.52
1652.5,70.42
1652.25,70.29
1652,70.19
1651.75,70.1
1651.5,69.99
1651.25,69.89
1651,69.82
1650.75,69.78
1650.5,69.75
1650.25,69.71
1650,69.67
1649.75,69.62
1649.5,69.57
1649.25,69.53
1649,69.49
1648.75,69.45
1648.5,69.41
1648.25,69.38
1648,69.36
1647.75,69.32
1647.5,69.23
1647.25,69.13
1647,69.09
1646.75,69.1
1646.5,69.11
1646.25,69.08
1646,69.04
1645.75,69.02
1645.5,68.99
1645.25,68.92
1645,68.82
1644.75,68.74
1644.5,68.69
1644.25,68.66
1644,68.62
1643.75,68.59
1643.5,68.55
1643.25,68.51
1643,68.47
1642.75,68.44
1642.5,68.4
1642.25,68.37
1642,68.33
1641.75,68.3
1641.5,68.26
1641.25,68.23
1641,68.19
1640.75,68.16
1640.5,68.12
1640.25,68.08
1640,68.04
1639.75,68.01
1639.5,67.96
1639.25,67.91
1639,67.85
1638.75,67.8
1638.5,67.76
1638.25,67.74
1638,67.71
1637.75,67.67
1637.5,67.62
1637.25,67.54
1637,67.45
1636.75,67.37
1636.5,67.32
1636.25,67.3
1636,67.3
1635.75,67.31
1635.5,67.33
1635.25,67.32
1635,67.26
1634.75,67.17
1634.5,67.08
1634.25,66.99
1634,66.91
1633.75,66.85
1633.5,66.8
1633.25,66.76
1633,66.72
1632.75,66.67
1632.5,66.62
1632.25,66.57
1632,66.52
1631.75,66.48
1631.5,66.43
1631.25,66.39
1631,66.35
1630.75,66.3
1630.5,66.26
1630.25,66.23
1630,66.2
1629.75,66.18
1629.5,66.15
1629.25,66.11
1629,66.09
1628.75,66.1
1628.5,66.14
1628.25,66.2
1628,66.26
1627.75,66.35
1627.5,66.47
1627.25,66.58
1627,66.68
1626.75,66.78
1626.5,66.9
1626.25,67.05
1626,67.21
1625.75,67.37
1625.5,67.54
1625.25,67.69
1625,67.84
1624.75,67.99
1624.5,68.17
1624.25,68.4
1624,68.66
1623.75,68.91
1623.5,69.19
1623.25,69.48
1623,69.75
1622.75,69.98
1622.5,70.18
1622.25,70.39
1622,70.62
1621.75,70.84
1621.5,71.06
1621.25,71.28
1621,71.5
1620.75,71.71
1620.5,71.92
1620.25,72.13
1620,72.35
1619.75,72.56
1619.5,72.77
1619.25,72.98
1619,73.18
1618.75,73.37
1618.5,73.53
1618.25,73.65
1618,73.76
1617.75,73.91
1617.5,74.12
1617.25,74.38
1617,74.66
1616.75,74.95
1616.5,75.23
1616.25,75.49
1616,75.68
1615.75,75.81
1615.5,75.94
1615.25,76.1
1615,76.27
1614.75,76.45
1614.5,76.63
1614.25,76.8
1614,76.98
1613.75,77.16
1613.5,77.34
1613.25,77.52
1613,77.7
1612.75,77.88
1612.5,78.05
1612.25,78.23
1612,78.41
1611.75,78.58
1611.5,78.76
1611.25,78.93
1611,79.1
1610.75,79.27
1610.5,79.43
1610.25,79.61
1610,79.79
1609.75,79.96
1609.5,80.14
1609.25,80.31
1609,80.49
1608.75,80.65
1608.5,80.8
1608.25,80.96
1608,81.12
1607.75,81.28
1607.5,81.43
1607.25,81.59
1607,81.75
1606.75,81.91
1606.5,82.06
1606.25,82.21
1606,82.36
1605.75,82.5
1605.5,82.64
1605.25,82.78
1605,82.91
1604.75,83.03
1604.5,83.15
1604.25,83.28
1604,83.4
1603.75,83.53
1603.5,83.66
1603.25,83.79
1603,83.91
1602.75,84.03
1602.5,84.14
1602.25,84.25
1602,84.36
1601.75,84.46
1601.5,84.57
1601.25,84.67
1601,84.78
1600.75,84.89
1600.5,84.99
1600.25,85.09
1600,85.19
1599.75,85.28
1599.5,85.37
1599.25,85.46
1599,85.55
1598.75,85.64
1598.5,85.72
1598.25,85.8
1598,85.88
1597.75,85.96
1597.5,86.04
1597.25,86.12
1597,86.2
1596.75,86.27
1596.5,86.35
1596.25,86.42
1596,86.48
1595.75,86.55
1595.5,86.61
1595.25,86.68
1595,86.74
1594.75,86.81
1594.5,86.87
1594.25,86.94
1594,87.01
1593.75,87.08
1593.5,87.14
1593.25,87.2
1593,87.25
1592.75,87.31
1592.5,87.36
1592.25,87.41
1592,87.47
1591.75,87.52
1591.5,87.57
1591.25,87.63
1591,87.68
1590.75,87.72
1590.5,87.76
1590.25,87.81
1590,87.85
1589.75,87.88
1589.5,87.92
1589.25,87.95
1589,87.99
1588.75,88.03
1588.5,88.06
1588.25,88.1
1588,88.13
1587.75,88.16
1587.5,88.19
1587.25,88.22
1587,88.24
1586.75,88.26
1586.5,88.28
1586.25,88.3
1586,88.32
1585.75,88.33
1585.5,88.35
1585.25,88.37
1585,88.38
1584.75,88.39
1584.5,88.4
1584.25,88.41
1584,88.41
1583.75,88.42
1583.5,88.42
1583.25,88.43
1583,88.43
1582.75,88.43
1582.5,88.43
1582.25,88.42
1582,88.42
1581.75,88.41
1581.5,88.39
1581.25,88.39
1581,88.38
1580.75,88.36
1580.5,88.35
1580.25,88.34
1580,88.32
1579.75,88.29
1579.5,88.27
1579.25,88.24
1579,88.21
1578.75,88.17
1578.5,88.14
1578.25,88.1
1578,88.05
1577.75,87.99
1577.5,87.93
1577.25,87.88
1577,87.86
1576.75,87.85
1576.5,87.83
1576.25,87.79
1576,87.75
1575.75,87.72
1575.5,87.67
1575.25,87.6
1575,87.53
1574.75,87.48
1574.5,87.43
1574.25,87.39
1574,87.34
1573.75,87.29
1573.5,87.24
1573.25,87.19
1573,87.13
1572.75,87.08
1572.5,87.02
1572.25,86.96
1572,86.89
1571.75,86.82
1571.5,86.73
1571.25,86.64
1571,86.55
1570.75,86.47
1570.5,86.4
1570.25,86.32
1570,86.24
1569.75,86.15
1569.5,86.07
1569.25,86
1569,85.91
1568.75,85.82
1568.5,85.73
1568.25,85.66
1568,85.57
1567.75,85.49
1567.5,85.4
1567.25,85.32
1567,85.23
1566.75,85.14
1566.5,85.05
1566.25,84.95
1566,84.85
1565.75,84.75
1565.5,84.66
1565.25,84.57
1565,84.46
1564.75,84.35
1564.5,84.25
1564.25,84.15
1564,84.04
1563.75,83.93
1563.5,83.82
1563.25,83.72
1563,83.61
1562.75,83.5
1562.5,83.4
1562.25,83.29
1562,83.16
1561.75,83.02
1561.5,82.88
1561.25,82.77
1561,82.67
1560.75,82.59
1560.5,82.49
1560.25,82.35
1560,82.18
1559.75,82
1559.5,81.84
1559.25,81.71
1559,81.56
1558.75,81.41
1558.5,81.28
1558.25,81.2
1558,81.11
1557.75,80.98
1557.5,80.83
1557.25,80.72
1557,80.61
1556.75,80.5
1556.5,80.37
1556.25,80.24
1556,80.12
1555.75,79.99
1555.5,79.88
1555.25,79.79
1555,79.72
1554.75,79.65
1554.5,79.54
1554.25,79.43
1554,79.32
1553.75,79.19
1553.5,79.04
1553.25,78.9
1553,78.77
1552.75,78.66
1552.5,78.55
1552.25,78.43
1552,78.32
1551.75,78.19
1551.5,78.06
1551.25,77.94
1551,77.83
1550.75,77.73
1550.5,77.63
1550.25,77.53
1550,77.43
1549.75,77.32
1549.5,77.2
1549.25,77.08
1549,76.97
1548.75,76.86
1548.5,76.75
1548.25,76.65
1548,76.55
1547.75,76.46
1547.5,76.36
1547.25,76.26
1547,76.16
1546.75,76.05
1546.5,75.94
1546.25,75.84
1546,75.77
1545.75,75.72
1545.5,75.65
1545.25,75.58
1545,75.49
1544.75,75.4
1544.5,75.3
1544.25,75.2
1544,75.1
1543.75,74.99
1543.5,74.87
1543.25,74.77
1543,74.72
1542.75,74.69
1542.5,74.67
1542.25,74.62
1542,74.56
1541.75,74.47
1541.5,74.37
1541.25,74.27
1541,74.2
1540.75,74.13
1540.5,74.05
1540.25,73.98
1540,73.96
1539.75,73.98
1539.5,73.98
1539.25,73.94
1539,73.92
1538.75,73.93
1538.5,73.91
1538.25,73.84
1538,73.76
1537.75,73.69
1537.5,73.66
1537.25,73.63
1537,73.6
1536.75,73.58
1536.5,73.56
1536.25,73.54
1536,73.53
1535.75,73.51
1535.5,73.47
1535.25,73.42
1535,73.38
1534.75,73.35
1534.5,73.34
1534.25,73.33
1534,73.34
1533.75,73.36
1533.5,73.38
1533.25,73.38
1533,73.34
1532.75,73.31
1532.5,73.3
1532.25,73.29
1532,73.28
1531.75,73.28
1531.5,73.29
1531.25,73.29
1531,73.29
1530.75,73.29
1530.5,73.29
1530.25,73.29
1530,73.28
1529.75,73.28
1529.5,73.29
1529.25,73.31
1529,73.32
1528.75,73.32
1528.5,73.33
1528.25,73.34
1528,73.37
1527.75,73.39
1527.5,73.41
1527.25,73.41
1527,73.4
1526.75,73.39
1526.5,73.38
1526.25,73.4
1526,73.44
1525.75,73.5
1525.5,73.56
1525.25,73.61
1525,73.64
1524.75,73.65
1524.5,73.63
1524.25,73.6
1524,73.58
1523.75,73.58
1523.5,73.6
1523.25,73.64
1523,73.67
1522.75,73.66
1522.5,73.65
1522.25,73.67
1522,73.72
1521.75,73.77
1521.5,73.8
1521.25,73.84
1521,73.91
1520.75,73.98
1520.5,74
1520.25,73.97
1520,73.96
1519.75,73.98
1519.5,73.99
1519.25,73.97
1519,73.93
1518.75,73.9
1518.5,73.89
1518.25,73.9
1518,73.92
1517.75,73.95
1517.5,74
1517.25,74.07
1517,74.13
1516.75,74.18
1516.5,74.19
1516.25,74.2
1516,74.22
1515.75,74.27
1515.5,74.32
1515.25,74.38
1515,74.46
1514.75,74.54
1514.5,74.62
1514.25,74.69
1514,74.75
1513.75,74.8
1513.5,74.86
1513.25,74.94
1513,75.05
1512.75,75.18
1512.5,75.31
1512.25,75.44
1512,75.56
1511.75,75.67
1511.5,75.77
1511.25,75.84
1511,75.92
1510.75,76.02
1510.5,76.14
1510.25,76.26
1510,76.37
1509.75,76.47
1509.5,76.58
1509.25,76.69
1509,76.79
1508.75,76.86
1508.5,76.92
1508.25,76.98
1508,77.07
1507.75,77.21
1507.5,77.37
1507.25,77.51
1507,77.63
1506.75,77.75
1506.5,77.89
1506.25,78.05
1506,78.2
1505.75,78.37
1505.5,78.56
1505.25,78.74
1505,78.88
1504.75,78.98
1504.5,79.07
1504.25,79.16
1504,79.29
1503.75,79.41
1503.5,79.54
1503.25,79.66
1503,79.78
1502.75,79.9
1502.5,80.03
1502.25,80.15
1502,80.28
1501.75,80.41
1501.5,80.54
1501.25,80.66
1501,80.78
1500.75,80.89
1500.5,80.99
1500.25,81.07
1500,81.16
1499.75,81.25
1499.5,81.37
1499.25,81.51
1499,81.65
1498.75,81.79
1498.5,81.93
1498.25,82.05
1498,82.14
1497.75,82.21
1497.5,82.26
1497.25,82.35
1497,82.48
1496.75,82.64
1496.5,82.81
1496.25,82.98
1496,83.15
1495.75,83.3
1495.5,83.42
1495.25,83.53
1495,83.64
1494.75,83.76
1494.5,83.89
1494.25,84.02
1494,84.14
1493.75,84.26
1493.5,84.38
1493.25,84.5
1493,84.62
1492.75,84.73
1492.5,84.84
1492.25,84.93
1492,85.02
1491.75,85.12
1491.5,85.22
1491.25,85.32
1491,85.41
1490.75,85.51
1490.5,85.63
1490.25,85.75
1490,85.86
1489.75,85.97
1489.5,86.09
1489.25,86.21
1489,86.3
1488.75,86.38
1488.5,86.45
1488.25,86.53
1488,86.63
1487.75,86.73
1487.5,86.83
1487.25,86.93
1487,87.05
1486.75,87.15
1486.5,87.25
1486.25,87.33
1486,87.41
1485.75,87.49
1485.5,87.56
1485.25,87.63
1485,87.7
1484.75,87.77
1484.5,87.84
1484.25,87.91
1484,87.98
1483.75,88.05
1483.5,88.11
1483.25,88.16
1483,88.21
1482.75,88.25
1482.5,88.29
1482.25,88.34
1482,88.38
1481.75,88.43
1481.5,88.47
1481.25,88.51
1481,88.55
1480.75,88.59
1480.5,88.62
1480.25,88.65
1480,88.68
1479.75,88.7
1479.5,88.72
1479.25,88.74
1479,88.76
1478.75,88.77
1478.5,88.77
1478.25,88.77
1478,88.76
1477.75,88.75
1477.5,88.72
1477.25,88.7
1477,88.69
1476.75,88.69
1476.5,88.68
1476.25,88.65
1476,88.63
1475.75,88.61
1475.5,88.58
1475.25,88.54
1475,88.48
1474.75,88.43
1474.5,88.39
1474.25,88.35
1474,88.32
1473.75,88.27
1473.5,88.2
1473.25,88.13
1473,88.07
1472.75,88.02
1472.5,87.98
1472.25,87.95
1472,87.92
1471.75,87.89
1471.5,87.86
1471.25,87.82
1471,87.77
1470.75,87.73
1470.5,87.7
1470.25,87.67
1470,87.64
1469.75,87.62
1469.5,87.6
1469.25,87.57
1469,87.56
1468.75,87.55
1468.5,87.53
1468.25,87.52
1468,87.52
1467.75,87.51
1467.5,87.5
1467.25,87.48
1467,87.47
1466.75,87.45
1466.5,87.43
1466.25,87.4
1466,87.37
1465.75,87.35
1465.5,87.35
1465.25,87.34
1465,87.33
1464.75,87.32
1464.5,87.31
1464.25,87.3
1464,87.28
1463.75,87.26
1463.5,87.24
1463.25,87.22
1463,87.2
1462.75,87.18
1462.5,87.16
1462.25,87.13
1462,87.1
1461.75,87.07
1461.5,87.04
1461.25,87.01
1461,86.98
1460.75,86.94
1460.5,86.9
1460.25,86.86
1460,86.82
1459.75,86.77
1459.5,86.72
1459.25,86.67
1459,86.62
1458.75,86.58
1458.5,86.52
1458.25,86.44
1458,86.36
1457.75,86.31
1457.5,86.29
1457.25,86.29
1457,86.28
1456.75,86.26
1456.5,86.24
1456.25,86.21
1456,86.17
1455.75,86.13
1455.5,86.11
1455.25,86.09
1455,86.08
1454.75,86.07
1454.5,86.06
1454.25,86.05
1454,86.04
1453.75,86.03
1453.5,86.03
1453.25,86.03
1453,86.03
1452.75,86.03
1452.5,86.04
1452.25,86.04
1452,86.03
1451.75,86.02
1451.5,86.01
1451.25,86
1451,85.99
